nombre,ciudad,provincia,telefono,email,instagram,web,fuente,lat,lon,fecha
Cristina Peluqueros,Torrelodones,Madrid,,,,,osm,40.5772668,-3.9284784,2026-05-18
Ainhoa Garcia,Errenteria,Euskadi,+34943527339,info@ainhoa-garcia.com,,http://ainhoa-garcia.com/,osm,43.3114087,-1.8954454,2026-05-18
Morroncho,Jerez de los Caballeros,Extremadura,,,,,osm,38.3205063,-6.7736536,2026-05-18
Almudena Sánchez,Jerez de los Caballeros,Extremadura,,,,,osm,38.3206335,-6.7731721,2026-05-18
D'Ricardo,Jerez de los Caballeros,Extremadura,,,,,osm,38.3214711,-6.7689797,2026-05-18
Jose Rubio,Jerez de los Caballeros,Extremadura,,,,,osm,38.3269926,-6.7695264,2026-05-18
Pallarès,l'Hospitalet de Llobregat,Catalunya,+34933313232,,,,osm,41.3671214,2.1267646,2026-05-18
K-bells,l'Espluga de Francolí,Catalunya,,,,,osm,41.3958557,1.1039365,2026-05-18
Perfec3,Cádiz,Andalucía,,,,,osm,36.5228621,-6.2773014,2026-05-18
Últimas Líneas,Viveiro,Galicia,,,,,osm,43.6623242,-7.5949589,2026-05-18
Ángeles Salgueiro,Viveiro,Galicia,,,,,osm,43.6630182,-7.5946544,2026-05-18
Jesús Ropero,Priego de Córdoba,Andalucía,,,,,osm,37.4390441,-4.2031691,2026-05-18
Barbería juan Valdivia,Priego de Córdoba,Andalucía,,,,,osm,37.43914,-4.2008302,2026-05-18
Cabellos,A Coruña,Galicia,,,,,osm,43.3614546,-8.4206373,2026-05-18
Marta Acín,Jaca,Aragón,,,,,osm,42.5686544,-0.5549589,2026-05-18
Aitz Berri,Betelu,Navarra,,,,,osm,43.0241279,-1.9803741,2026-05-18
Miguel Torres,Valladolid,Castilla y León,+34983354040,,,,osm,41.6554058,-4.728857,2026-05-18
José Luis García,Valladolid,Castilla y León,,,,,osm,41.6536528,-4.7306737,2026-05-18
Fran Moreno,Valladolid,Castilla y León,+34655878869,,,,osm,41.6536722,-4.7262916,2026-05-18
Cristina Sáez,Arroyo de la Encomienda,Castilla y León,+34983119999,,,,osm,41.6360697,-4.7627079,2026-05-18
Guapa y Olé,Valladolid,Castilla y León,,,,,osm,41.6522574,-4.7228536,2026-05-18
Barbería Club,Madrid,Madrid,,,,,osm,40.4469526,-3.8021562,2026-05-18
Natural Look,Valladolid,Castilla y León,,,,,osm,41.6468532,-4.7237684,2026-05-18
Marta Pedrosa,Madrid,Madrid,,,,,osm,40.4446212,-3.8026227,2026-05-18
Cortar y listo,Salamanca,Castilla y León,,,,,osm,40.9703621,-5.6664405,2026-05-18
Armando Berrocoso. Peluquería de caballeros,Jarandilla de la Vera,Extremadura,,,,,osm,40.1280338,-5.6585927,2026-05-18
Paloma,Jarandilla de la Vera,Extremadura,,,,,osm,40.1276076,-5.6596952,2026-05-18
Peluquería de Caballeros Eugenio Rodríguez,Guardamar del Segura,Comunitat Valenciana,,,,,osm,38.0888918,-0.6549462,2026-05-18
Youssef,Badajoz,Extremadura,,,,,osm,38.8666933,-6.9734826,2026-05-18
Ma del Mar,Cáceres,Extremadura,,,,,osm,39.4853407,-6.3665381,2026-05-18
Perruqueria Capdevila,Montellà i Martinet,Catalunya,,,,,osm,42.359964,1.6978607,2026-05-18
Peluceria,Torrevieja,Comunitat Valenciana,,,,,osm,38.0293435,-0.6543898,2026-05-18
Bocanegra Estilistas,Atarfe,Andalucía,+34618686988,bocanegraestilistas@gmail.com,,,osm,37.2214982,-3.6973893,2026-05-18
Milka,Atarfe,Andalucía,,,,,osm,37.2220938,-3.6935005,2026-05-18
Mariano,Murcia,Murcia,,,,,osm,37.9827314,-1.1223044,2026-05-18
Mai,Donostia / San Sebastián,Euskadi,,,,,osm,43.316398,-1.9743828,2026-05-18
Carmen Aparisi,Gandia,Comunitat Valenciana,,,,,osm,38.9645795,-0.1886735,2026-05-18
GAP peluqueros,Donostia / San Sebastián,Euskadi,,,,,osm,43.3227953,-1.9752455,2026-05-18
Bleach,Adeje,Canarias,,,,,osm,28.0784051,-16.7322851,2026-05-18
Manuel Mellado,Cabra,Andalucía,,,,,osm,37.4743089,-4.4416899,2026-05-18
Salón de Peluquería Jacinto y M. Ángel,Villanueva del Trabuco,Andalucía,,,,,osm,37.0293298,-4.3353006,2026-05-18
Ángel Ruiz,Talavera de la Reina,Castilla-La Mancha,,,,,osm,39.9660462,-4.8238387,2026-05-18
Jorge Núñez,Talavera de la Reina,Castilla-La Mancha,,,,,osm,39.9603378,-4.8303736,2026-05-18
Flor Alonso,Vigo,Pontevedra,,,,,osm,42.237632,-8.7125239,2026-05-18
Fran Vega estilistes,Aldaia,Comunitat Valenciana,,,,,osm,39.4537379,-0.4627387,2026-05-18
El Corint,Aldaia,Comunitat Valenciana,,,,,osm,39.4539554,-0.4629117,2026-05-18
Lioness Barber,Aldaia,Comunitat Valenciana,,,,,osm,39.4542296,-0.4631522,2026-05-18
Studio Peluquería,A Coruña,Galicia,,,,,osm,43.3704824,-8.399268,2026-05-18
In,Madrid,Madrid,,,,,osm,40.4382652,-3.6755071,2026-05-18
La Purria,Rubí,Catalunya,,,,,osm,41.4875521,2.0258963,2026-05-18
Ni al pelo,Burgos,Castilla y León,,,,,osm,42.3442264,-3.6882969,2026-05-18
Cabelos,Ferrol,Galicia,,,,http://www.tiendascabelos.com/,osm,43.491851,-8.2141354,2026-05-18
Ina,Ferrol,Galicia,,,,,osm,43.4911916,-8.2171067,2026-05-18
Azabaxe,Manacor,Illes Balears,,,,,osm,39.5432824,3.3325819,2026-05-18
Cum Laude,Arroyo de la Encomienda,Castilla y León,+34983665080,hola@cumlaudebelleza.com,,,osm,41.6139812,-4.7858674,2026-05-18
Ritual,Arroyo de la Encomienda,Castilla y León,+34983844644,,,,osm,41.6133722,-4.7862801,2026-05-18
Spejo 'S,Arroyo de la Encomienda,Castilla y León,,,,,osm,41.6231601,-4.7685161,2026-05-18
Cortés Peluqueros,Sevilla,Andalucía,+34605248278,,,,osm,37.3483214,-6.039079,2026-05-18
Mayra,Sestao,Euskadi,,,,,osm,43.2993075,-2.9921733,2026-05-18
Stylínea,Calvià,Illes Balears,,,,,osm,39.5192233,2.4869757,2026-05-18
Gemma Imatge,Castellar del Vallès,Catalunya,,,,,osm,41.6160624,2.0917348,2026-05-18
Kati Gemma,Castellar del Vallès,Catalunya,,,,,osm,41.6158587,2.0913774,2026-05-18
Peluquería Antonio Vázquez,Dos Hermanas,Andalucía,,,,,osm,37.2769982,-5.9168646,2026-05-18
Fandango,Arroyo de la Encomienda,Castilla y León,,,,,osm,41.619908,-4.7761919,2026-05-18
Auzi,Arroyo de la Encomienda,Castilla y León,+34983406828,,,,osm,41.6193941,-4.7769023,2026-05-18
Niamar,Mairena del Aljarafe,Andalucía,,,,,osm,37.3401559,-6.0611277,2026-05-18
P&M Peluqueria y Estética,Mairena del Aljarafe,Andalucía,,,,,osm,37.3401806,-6.0610398,2026-05-18
Valencia,Arroyo de la Encomienda,Castilla y León,,,,,osm,41.6258687,-4.7700689,2026-05-18
De Maycol perruqueria,Barcelona,Catalunya,,,,,osm,41.4350941,2.219333,2026-05-18
La Urbana,Vigo,Pontevedra,,,,,osm,42.2373799,-8.7125179,2026-05-18
Elixir,Burgos,Castilla y León,,,,,osm,42.3555638,-3.6779928,2026-05-18
Mireia Romero,Ròtova,Comunitat Valenciana,,,,,osm,38.9318025,-0.2562621,2026-05-18
Raffel Pagès,l'Hospitalet de Llobregat,Catalunya,+34933312610,,,,osm,41.366142,2.1272102,2026-05-18
Campomor,Castelló de la Plana / Castellón de la Plana,Comunitat Valenciana,,,,,osm,39.9845546,-0.0370255,2026-05-18
Casi Casado,Zamora,Castilla y León,,,,,osm,41.51279,-5.7488081,2026-05-18
Rafael Alberto,A Coruña,Galicia,,,,,osm,43.3696184,-8.4010174,2026-05-18
Perruqueria Corto y Cambio,Rubí,Catalunya,,,,,osm,41.4874879,2.0340567,2026-05-18
Acuario,Burgos,Castilla y León,,,,,osm,42.3580668,-3.6883131,2026-05-18
La Barbería de Churriana,Málaga,Andalucía,+34952435551,,,,osm,36.6620496,-4.5054486,2026-05-18
Tisores,Llucmajor,Illes Balears,,,,,osm,39.4919625,2.8887735,2026-05-18
Hijos de Gonzalo,Medina de Pomar,Castilla y León,,,,,osm,42.9301491,-3.4866867,2026-05-18
Edén,Palma,Illes Balears,,,,,osm,39.5705914,2.636617,2026-05-18
Tariq,Sestao,Euskadi,,,,,osm,43.2952346,-2.9877106,2026-05-18
MJ,Sestao,Euskadi,,,,,osm,43.2952572,-2.9857956,2026-05-18
Andrés Muñiz,Santiago de Compostela,Galicia,+34981590341,,,,osm,42.8725435,-8.5509817,2026-05-18
Martínez Cañas,Madrid,Madrid,,,,,osm,40.4070335,-3.671317,2026-05-18
Lola Aranda,Madrid,Madrid,,,,,osm,40.4092643,-3.6702484,2026-05-18
Blenda,Eibar,Euskadi,,,,,osm,43.1816133,-2.471593,2026-05-18
Lucky,Eibar,Euskadi,,,,,osm,43.1818467,-2.4716245,2026-05-18
Peluquería Resu-Mar,Granada,Andalucía,,,,,osm,37.2213759,-3.6058129,2026-05-18
María Berriatua,Sestao,Euskadi,,,,,osm,43.300015,-2.9889135,2026-05-18
N & O,Sestao,Euskadi,,,,,osm,43.2979589,-2.9888716,2026-05-18
Dreams,Sestao,Euskadi,,,,,osm,43.2975551,-2.9886362,2026-05-18
Rosgem,El Escorial,Madrid,,,,,osm,40.6015759,-4.0591425,2026-05-18
Natur Hair Design,Salamanca,Castilla y León,,,,,osm,40.9687386,-5.6543753,2026-05-18
Isabel Arias,Ferrol,Galicia,+34981949544,,,,osm,43.4876416,-8.23854,2026-05-18
Gorka & Maria José Peluqueros,Sevilla,Sevilla,+34954342417,,,,osm,37.3874874,-6.0068757,2026-05-18
Salo de Perruqueria Mireia Lopez,Rubí,Catalunya,,,,,osm,41.4884555,2.0245837,2026-05-18
Neva Studio,A Coruña,Galicia,,,,,osm,43.3714525,-8.3980152,2026-05-18
Daniel,A Coruña,Galicia,,,,,osm,43.3715118,-8.3980236,2026-05-18
Carola Beltré,Madrid,Madrid,+34913039432;+34656696174,,,,osm,40.3815643,-3.6310587,2026-05-18
New Grimaldi Estilistas,San vicente del raspeig,Comunitat Valenciana,,,,,osm,38.3958407,-0.5137225,2026-05-18
Peluquería Maku,Sevilla,Andalucía,,,,,osm,37.3805035,-6.008713,2026-05-18
Peluquería Pinza's,Arenas de Cabrales,Asturias / Asturies,,,,,osm,43.3034493,-4.8168562,2026-05-18
Peluquería Zigzag,Jete,Andalucía,+34958645445,,,,osm,36.7962812,-3.6678731,2026-05-18
EstilNova,Córdoba,Andalucía,,,,,osm,37.8786069,-4.7594155,2026-05-18
Peluquería Mediavilla,Santander,Cantabria,+34942048402,,,,osm,43.4665758,-3.805793,2026-05-18
Tendencias Estilistas,Sevilla,Sevilla,,,,,osm,37.3762734,-5.9701793,2026-05-18
Absalón,Madrid,Madrid,,,,,osm,40.4007982,-3.7546708,2026-05-18
Jose Luis Asesor de Imagen,Barcelona,Barcelona,,,,,osm,41.3714604,2.1438952,2026-05-18
Peluquería Macu,Villalbilla,Madrid,,,,,osm,40.431575,-3.2996423,2026-05-18
kukot,Castelldefels,Catalunya,,,,,osm,41.2795977,1.9784898,2026-05-18
Dolce Vita,Eibar,Euskadi,,,,,osm,43.1846738,-2.4718306,2026-05-18
Mar Chica,Palma,Illes Balears,,,,,osm,39.5953141,2.6864596,2026-05-18
Susana,Palma,Illes Balears,,,,,osm,39.5952623,2.6876221,2026-05-18
Estilo Urbano,Palma,Illes Balears,,,,,osm,39.594747,2.6864665,2026-05-18
AL Square Peluqueros,Santander,Cantabria,+34942131943,,,,osm,43.4659824,-3.7941714,2026-05-18
Centro de Peluquería y Estética L&S,Puertollano,Castilla-La Mancha,,,,,osm,38.6873123,-4.0993619,2026-05-18
Jennifer González,Palma,Illes Balears,,,,,osm,39.5918968,2.6835015,2026-05-18
Gonzalez,Santander,Cantabria,+34942100436,,,,osm,43.4641199,-3.8087029,2026-05-18
Atalaya,Santander,Cantabria,+34942045095,,,,osm,43.4642475,-3.8079876,2026-05-18
Perruqueria D.Heras,Olvan,Catalunya,,,,,osm,42.1368634,1.931053,2026-05-18
Estación,Inca,Illes Balears,,,,,osm,39.7179967,2.9069586,2026-05-18
Donde Jess,Madrid,Madrid,,,,,osm,40.4054616,-3.6080731,2026-05-18
Picornell,Palma,Illes Balears,,,,,osm,39.5615284,2.6249799,2026-05-18
Amine,Manacor,Illes Balears,,,,,osm,39.5682811,3.2050426,2026-05-18
El Tocador de Ana,A Coruña,Galicia,,,,,osm,43.3721239,-8.400224,2026-05-18
Clares,Valladolid,Castilla y León,,,,,osm,41.6558501,-4.7276143,2026-05-18
Anna,A Coruña,Galicia,,,,,osm,43.3732687,-8.4010085,2026-05-18
Studio Primero,Fuengirola,Andalucía,,,,,osm,36.5549633,-4.6136397,2026-05-18
peluqueros,Leganés,Madrid,,,,,osm,40.3310411,-3.757477,2026-05-18
Peluquería Isaías Fernández,Torrelodones,Madrid,,,,,osm,40.6218401,-3.9065243,2026-05-18
Peluquería Versace,Torrelodones,Madrid,,,,,osm,40.6220832,-3.9065011,2026-05-18
Ymajine style,Santander,Cantabria,+34942371575,,,,osm,43.4638579,-3.8133528,2026-05-18
Marsun,Sestao,Euskadi,,,,,osm,43.3475871,-3.0077737,2026-05-18
Nalú,Palma,Illes Balears,,,,,osm,39.6053073,2.6765564,2026-05-18
Txintxosta ileapaindegia,Errenteria,Euskadi,,,,,osm,43.2982311,-1.8621746,2026-05-18
Toni&guy,Errenteria,Euskadi,,,,,osm,43.2988274,-1.8595728,2026-05-18
Yo También,Palma,Illes Balears,,,,,osm,39.6066949,2.6785951,2026-05-18
Miki,Palma,Illes Balears,,,,,osm,39.5893878,2.6849776,2026-05-18
Leticia,A Coruña,Galicia,,,,,osm,43.3771131,-8.3974426,2026-05-18
Emes Estilistas,Logroño,La Rioja,+34941233572,,,https://www.emesestilistas.com/,osm,42.4625238,-2.440194,2026-05-18
Dino y Maru,Palma,Illes Balears,,,,,osm,39.5992758,2.6806813,2026-05-18
Kizkur,Errenteria,Euskadi,+34943493054,,,,osm,43.2990703,-1.8674211,2026-05-18
Mirari Txurio,Errenteria,Euskadi,,,,,osm,43.2991061,-1.8638429,2026-05-18
Yourself,Palma,Illes Balears,,,,,osm,39.5981314,2.6796131,2026-05-18
Mimate,Pamplona/Iruña,Navarra,,,,,osm,42.8021589,-1.645114,2026-05-18
Peluquería Jésus,Leioa - Lejona,Euskadi,+34944640572,,,,osm,43.3266399,-2.9876052,2026-05-18
Peluquería Marrakech,Santander,Cantabria,,,,,osm,43.4634933,-3.8113411,2026-05-18
Oscar Peluquería y Estética,Santander,Cantabria,,,,,osm,43.4634342,-3.8113644,2026-05-18
Santa Hair Studio,Santander,Cantabria,,,,,osm,43.463051,-3.8092278,2026-05-18
Più Bella,Santander,Cantabria,+34942792096,,,,osm,43.4631692,-3.8059592,2026-05-18
Alma Ahrena Beauty Center,Málaga,Málaga,,,@almaahrena.beautycenter,,osm,36.7246229,-4.398546,2026-05-18
Nogueiras,Zaragoza,Zaragoza,+34976370299,,,,osm,41.6291278,-0.8879999,2026-05-18
Lupriett Peluqueros,Burjassot,Comunitat Valenciana,+34963117794,,,,osm,39.5104107,-0.4149643,2026-05-18
Peluquería Fran,Santander,Cantabria,+34620122084,,,,osm,43.4629868,-3.8050799,2026-05-18
Arrabal 25 Peluqueros,Santander,Cantabria,+34942363848,,,,osm,43.4634895,-3.8043066,2026-05-18
Peluquería José Díez,Collado Mediano,Madrid,,,,,osm,40.679782,-3.9728548,2026-05-18
Xanela,A Coruña,Galicia,,,,,osm,43.3594286,-8.4085888,2026-05-18
Look Asima,Palma,Illes Balears,,,,,osm,39.5994169,2.6688428,2026-05-18
Dalias,Bunyola,Illes Balears,,,,,osm,39.6601418,2.6670744,2026-05-18
Magda Palmer,Bunyola,Illes Balears,,,,,osm,39.659277,2.6667418,2026-05-18
Salón 21,Santander,Cantabria,+34942396633,,,,osm,43.4637536,-3.807572,2026-05-18
Sandra's,Málaga,Andalucía,,,,,osm,36.7436428,-4.4220274,2026-05-18
Thuiller 44,Málaga,Andalucía,,,,,osm,36.7442613,-4.4219228,2026-05-18
Daniel's Barber Shop,Málaga,Andalucía,,,,,osm,36.7439605,-4.421976,2026-05-18
Estefanía Ramírez,Málaga,Andalucía,,,,,osm,36.7517136,-4.4231859,2026-05-18
Perruqueria Olga,Valls,Catalunya,,,,,osm,41.2625586,1.1706094,2026-05-18
Perruqueria Bea,Valls,Catalunya,,,,,osm,41.2626042,1.1706956,2026-05-18
Ke pelu,Palma,Illes Balears,,,,,osm,39.5945503,2.6913719,2026-05-18
Amrro's Estilistas,Villaviciosa de Odón,Madrid,,,,,osm,40.3573748,-3.907835,2026-05-18
Rosi Taibo,A Coruña,Galicia,,,,,osm,43.3617245,-8.4157519,2026-05-18
Perruqueria Panisello,Alcover,Catalunya,,,,,osm,41.2619584,1.171085,2026-05-18
Paco,Palma,Illes Balears,,,,,osm,39.588804,2.6805955,2026-05-18
Duoestil,Palma,Illes Balears,,,,,osm,39.5892404,2.6818434,2026-05-18
Bolboreta,A Coruña,Galicia,,,,,osm,43.3566376,-8.4041363,2026-05-18
Misti-k,Palma,Illes Balears,,,,,osm,39.5869697,2.6852915,2026-05-18
Carmen Hereza,Huesca/Uesca,Aragón,+34974230630,,,,osm,42.1377609,-0.4191219,2026-05-18
Perruqueria Muntanya,Barcelona,Catalunya,,,,,osm,41.4126396,2.1830735,2026-05-18
Musa,Barcelona,Catalunya,,,,,osm,41.4200658,2.1800829,2026-05-18
Miranda oerruquers,Barcelona,Catalunya,,,,,osm,41.4189758,2.1797356,2026-05-18
Ingrid perruquers,Barcelona,Catalunya,,,,,osm,41.4200172,2.1826236,2026-05-18
Vicenç i Luna,Barcelona,Catalunya,,,,,osm,41.4173916,2.1861542,2026-05-18
Beigé,Barcelona,Catalunya,,,,,osm,41.4157873,2.1905204,2026-05-18
Alternative,Barcelona,Catalunya,,,,,osm,41.4115058,2.1898132,2026-05-18
Estilo 3,Galapagar,Madrid,,,,,osm,40.6442872,-3.9908996,2026-05-18
Brow bay ceja artística,Vilanova i la Geltrú,Catalunya,+34643292986,,,,osm,41.2253729,1.7269355,2026-05-18
Barbería Bola Trece,Galapagar,Madrid,,,,,osm,40.6442668,-3.9907293,2026-05-18
Empire,Barcelona,Catalunya,,,,,osm,41.3916691,2.1735612,2026-05-18
Cizor,Barcelona,Catalunya,,,,,osm,41.3896789,2.1714687,2026-05-18
P Muñoz,Barcelona,Catalunya,,,,,osm,41.3909624,2.1697951,2026-05-18
Estilista Alfredo,Galapagar,Madrid,,,,,osm,40.6326785,-4.0063642,2026-05-18
Nàcher,Palma,Illes Balears,,,,,osm,39.5946222,2.6906867,2026-05-18
Ammad Peluquería,València,Comunitat Valenciana,,,,,osm,39.4711085,-0.3438709,2026-05-18
Sabela,A Coruña,Galicia,,,,,osm,43.3764328,-8.40312,2026-05-18
Mou,Palma,Illes Balears,,,,,osm,39.5838175,2.6813015,2026-05-18
Ramis,Palma,Illes Balears,,,,,osm,39.5839561,2.681006,2026-05-18
Jaime,Palma,Illes Balears,,,,,osm,39.583031,2.6804748,2026-05-18
Adonais,Galapagar,Madrid,,,,,osm,40.630471,-4.0074538,2026-05-18
Mi Pelu,Basauri,Euskadi,,,,,osm,43.211267,-2.8883884,2026-05-18
Nekane estilistas,Basauri,Euskadi,,,,,osm,43.2090562,-2.8856625,2026-05-18
Sonia & Cobo,Palma,Illes Balears,,,,,osm,39.5897645,2.6790653,2026-05-18
Icònic,Palma,Illes Balears,,,,,osm,39.5603954,2.6737806,2026-05-18
Mar García,Arroyo de la Encomienda,Castilla y León,+34983409572,,,https://www.peluqueriamargarcia.es/,osm,41.6252971,-4.7670047,2026-05-18
Lui,A Coruña,Galicia,,,,https://peluqueria-lui.negocio.site/,osm,43.3786467,-8.4006272,2026-05-18
Sara Alba Peluquería,A Coruña,Galicia,,,,,osm,43.3791269,-8.4054041,2026-05-18
Peluquería Antonio Espinosa,Guardamar del Segura,Comunitat Valenciana,,,,,osm,38.0870672,-0.7230688,2026-05-18
Slawa,Barcelona,Catalunya,,,,,osm,41.4073289,2.1934071,2026-05-18
Nibla Cruz,Barcelona,Catalunya,,,,,osm,41.4076362,2.1934195,2026-05-18
Lola's,Santander,Cantabria,+34942311412,peluquerialolas11@gmail.com,,https://peluquerialolas.es,osm,43.4646666,-3.8026393,2026-05-18
Rizzo's,Arrigorriaga,Euskadi,+34946710458,,,,osm,43.2083657,-2.8869793,2026-05-18
Compagnia Bellezza,Barcelona,Catalunya,,,,,osm,41.4119959,2.171382,2026-05-18
Disorder,València,Comunitat Valenciana,+34963237333,disorderpeluqueria@hotmail.es,,,osm,39.4616165,-0.3721873,2026-05-18
Art&Estilo,Bilbao,Vizcaya,,,,,osm,43.2577355,-2.9467104,2026-05-18
Rubén Arnanz,Valladolid,Castilla y León,,,,,osm,41.6545236,-4.7269223,2026-05-18
Segundo,A Coruña,Galicia,,,,,osm,43.3772548,-8.4008491,2026-05-18
Eva Piñeiro,A Coruña,Galicia,,,,,osm,43.3772844,-8.4010968,2026-05-18
Style Makers,Palma,Illes Balears,,,,,osm,39.58812,2.6762373,2026-05-18
Tribeka,Palma,Illes Balears,,,,,osm,39.5821029,2.6757108,2026-05-18
Manoli,Palma,Illes Balears,,,,,osm,39.585503,2.6723364,2026-05-18
Sauvage,Palma,Illes Balears,,,,,osm,39.5855566,2.6722703,2026-05-18
Gipsy king,Palma,Illes Balears,,,,,osm,39.5807894,2.6663778,2026-05-18
Blasco,Palma,Illes Balears,,,,,osm,39.5809988,2.6660957,2026-05-18
Carmen's,Palma,Illes Balears,,,,,osm,39.5816181,2.6747954,2026-05-18
Alexandra,Palma,Illes Balears,,,,,osm,39.5850664,2.67246,2026-05-18
Matices,Palma,Illes Balears,,,,,osm,39.5856499,2.6732317,2026-05-18
Giuseppe,Palma,Illes Balears,,,,,osm,39.5858283,2.6734127,2026-05-18
Aranda,Basauri,Euskadi,,,,,osm,43.2068536,-2.8871166,2026-05-18
BMR,Basauri,Euskadi,,,,,osm,43.2054994,-2.8869443,2026-05-18
MK,Hernani,Euskadi,,,,,osm,43.2663689,-1.9739827,2026-05-18
Sarah,Hernani,Euskadi,,,,,osm,43.2652061,-1.9765668,2026-05-18
María Gorjon,Hernani,Euskadi,,,,,osm,43.2694613,-1.9746117,2026-05-18
Kixki kixki,Hernani,Euskadi,,,,,osm,43.2663874,-1.976195,2026-05-18
Ezkati,Hernani,Euskadi,,,,,osm,43.2659526,-1.9780655,2026-05-18
La Pelu de Txetxu,Salamanca,Castilla y León,,,,,osm,40.9697307,-5.667161,2026-05-18
Lulú,Palma,Illes Balears,,,,,osm,39.5822592,2.6337626,2026-05-18
Key Style,Manresa,Catalunya,+34938740965,,keystyle.manresa,,osm,41.7279998,1.8379483,2026-05-18
Maxoki,Hernani,Euskadi,,,,,osm,43.265907,-1.9751852,2026-05-18
Peluquería Salón Blasco,València,Comunitat Valenciana,,,,,osm,39.4658698,-0.353054,2026-05-18
Cris Barbershop,Eibar,Euskadi,+34642788164,,,,osm,43.1830076,-2.4729589,2026-05-18
Medinova,Madrid,Madrid,,,,,osm,40.4731021,-3.7189404,2026-05-18
Carlota,Errenteria,Euskadi,+34943522402,,,,osm,43.3131412,-1.8998081,2026-05-18
Bio Bela,Castelló de la Plana / Castellón de la Plana,Comunitat Valenciana,,,,,osm,39.98398,-0.0396662,2026-05-18
Arte Danna (peluqueria / estética),Arroyo de la Encomienda,Castilla y León,+34983406685,,,,osm,41.6273301,-4.774234,2026-05-18
Maceiras,A Coruña,Galicia,,,,,osm,43.3570087,-8.4090256,2026-05-18
Duas,A Coruña,Galicia,,,,,osm,43.3571048,-8.4083835,2026-05-18
Shape Salón Peluqueros,Galapagar,Madrid,,,,,osm,40.6275902,-4.0081429,2026-05-18
Estudio 2.14,Granada,Andalucía,+34958167059,,,,osm,37.2111379,-3.6220637,2026-05-18
Le Salon,Barcelona,Catalunya,,,,,osm,41.399701,2.2002314,2026-05-18
Antonio del Río,Galapagar,Madrid,,,,,osm,40.6273587,-4.0113653,2026-05-18
P&P Estilistas,Galapagar,Madrid,,,,,osm,40.6275048,-4.0097644,2026-05-18
Lourido,A Coruña,Galicia,,,,,osm,43.3557856,-8.4097244,2026-05-18
Amigo Perruqueria,L'Hospitalet de Llobregat,Catalunya,+34631641130,,,,osm,41.3501069,2.1104815,2026-05-18
Federico,Guadarrama,Madrid,,,,,osm,40.741807,-4.0550726,2026-05-18
Manolo Garijo,Palma,Illes Balears,,,,,osm,39.5495846,2.7008915,2026-05-18
Agesta,Doneztebe/Santesteban,Navarra,,,,,osm,43.1309654,-1.6706382,2026-05-18
Peluquería Ana Matos,Valverde de Júcar,Castilla-La Mancha,,,,,osm,39.7174179,-2.2197054,2026-05-18
Peluquería Julia López,Valverde de Júcar,Castilla-La Mancha,,,,,osm,39.7169969,-2.2203304,2026-05-18
Peluquería Marisa,Valverde de Júcar,Castilla-La Mancha,,,,,osm,39.7203727,-2.2201945,2026-05-18
Malou,A Coruña,Galicia,,,,,osm,43.3558977,-8.4115122,2026-05-18
Peluquería Stylo Eva,Valverde de Júcar,Castilla-La Mancha,,,,,osm,39.7185837,-2.2211455,2026-05-18
Xestos,A Coruña,Galicia,,,,,osm,43.3555471,-8.4120607,2026-05-18
Suárez,Gijón / Xixón,Asturias / Asturies,,,,,osm,43.5394158,-5.6604118,2026-05-18
Salón Petit,Sestao,Euskadi,,,,,osm,43.2988453,-2.987711,2026-05-18
Juan Galera,Cobreros,Castilla y León,,,,,osm,42.0544549,-6.6298431,2026-05-18
Lleira,A Coruña,Galicia,+34981922350,,,,osm,43.3541781,-8.4088764,2026-05-18
Atrévete,Palma,Illes Balears,,,,,osm,39.5736305,2.7166072,2026-05-18
Fama,Logroño,La Rioja,+34619111203,,,,osm,42.4563181,-2.4308714,2026-05-18
Piscis,Fuenlabrada,Madrid,,,,,osm,40.2951947,-3.7867362,2026-05-18
Galbis Flow,Gijón / Xixón,Asturias / Asturies,,,,,osm,43.5364155,-5.6604224,2026-05-18
Ana Trabanca Estilistas,Galapagar,Madrid,,,,,osm,40.6282794,-4.0056069,2026-05-18
The Barber Shop,Cunit,Catalunya,,,,,osm,41.1963631,1.6349756,2026-05-18
Daniel Romero,Madrid,Madrid,,,,,osm,40.4223706,-3.6866757,2026-05-18
Peluquería Juan Gil,Ludiente,Comunitat Valenciana,+34653848341,,,https://peluqueriajuangil.com/,osm,40.0861438,-0.372331,2026-05-18
Peluquería de caballeros Miro,A Coruña,Galicia,,,,,osm,43.3538444,-8.3992259,2026-05-18
Peluquería Siroco,Gáldar,Canarias,,,,,osm,28.1445545,-15.6539495,2026-05-18
La Petite de Nadia,Gáldar,Canarias,,,,,osm,28.1449118,-15.6577843,2026-05-18
Dailo's Rivero Estilistas,Gáldar,Canarias,,,,,osm,28.1440499,-15.6538761,2026-05-18
Laly'S Peluquería Unisex Y Centro De Belleza,Gáldar,Canarias,,,,,osm,28.1448733,-15.653164,2026-05-18
Peluquería Arami Dory,Gáldar,Canarias,,,,,osm,28.1454426,-15.6536227,2026-05-18
Salón de Belleza Ana Díaz,Gáldar,Canarias,,,,,osm,28.1443768,-15.655192,2026-05-18
Peluquería Pura,Gáldar,Canarias,,,,,osm,28.1443205,-15.6554536,2026-05-18
Siroco Centro de Belleza,Gáldar,Canarias,,,,,osm,28.1446245,-15.6539467,2026-05-18
Peluquería Verónica,Gáldar,Canarias,,,,,osm,28.1460854,-15.6436456,2026-05-18
